row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,230809_B0.mzML Peak area,230823_B0.mzML Peak area,230809_B6.mzML Peak area,230809_B3.mzML Peak area,230809_B2.mzML Peak area,230809_B4.mzML Peak area,230809_B5.mzML Peak area,230823_B4.mzML Peak area,230905_B0.mzML Peak area,230905_B1.mzML Peak area,230823_B1.mzML Peak area,230823_B6.mzML Peak area,230905_B3.mzML Peak area,230905_B2.mzML Peak area,230823_B2.mzML Peak area,230905_B6.mzML Peak area,230926_B2.mzML Peak area,230926_B4.mzML Peak area,230905_B5.mzML Peak area,230926_B0.mzML Peak area,231010_B0.mzML Peak area,230905_B4.mzML Peak area,240507_B0.mzML Peak area,230823_B3.mzML Peak area,230809_B1.mzML Peak area,230926_B5.mzML Peak area,231010_B1.mzML Peak area,230926_B1.mzML Peak area,230823_B5.mzML Peak area,231010_B2.mzML Peak area,230926_B6.mzML Peak area,231010_B3.mzML Peak area,231010_B5.mzML Peak area,Blank_restart_1.mzML Peak area,240901_B1.mzML Peak area,231010_B6.mzML Peak area,240417_B2.mzML Peak area,Blank1.mzML Peak area,Blank2.mzML Peak area,240417_B0.mzML Peak area,Blank4_before_neg.mzML Peak area,Blank3.mzML Peak area,230926_B3.mzML Peak area,240417_B5.mzML Peak area,240507_B3.mzML Peak area,240417_B4.mzML Peak area,Culture_Remin_E.mzML Peak area,231010_B4.mzML Peak area,240616_B1.mzML Peak area,Culture_Remin_F.mzML Peak area,240417_B6.mzML Peak area,240507_B1.mzML Peak area,240417_B3.mzML Peak area,QC_mix2.mzML Peak area,Culture_Remin_D.mzML Peak area,Process_Blank_1.mzML Peak area,QC_mix_restart_1.mzML Peak area,Process_Blank_3.mzML Peak area,QC_mix3.mzML Peak area,QC_mix_1.mzML Peak area,QC_mix5.mzML Peak area,QC_mix4.mzML Peak area,Process_Blank_2.mzML Peak area,240616_B5.mzML Peak area,240616_B3.mzML Peak area,240616_B0.mzML Peak area,240507_B5.mzML Peak area,240417_B1.mzML Peak area,240616_B2.mzML Peak area,240616_B6.mzML Peak area,Chance_pooled_QC_2.mzML Peak area,Chance_pooled_QC_1.mzML Peak area,Chance_pooled_QC_4.mzML Peak area,Chance_pooled_QC_restart_1.mzML Peak area,240616_B4.mzML Peak area,Chance_pooled_QC_3.mzML Peak area
38199,351.2241156,5.692,,,,,,,,,,,144127.38,171521.72,122319.79,169848.58,157780.95,1.82E+07,7286645.5,7987416,365205.38,65848.4,164355.6,429058.2,90998.38,429758.5,62230.773,88647.09,48080.008,50876.89,8836534,104977.1,978469.06,70876.63,608898.75,44680.695,2.21E+07,139671.6,114900.55,48538.86,2.61E+07,145349.5,5314226,158584.03,204693.27,0,0,237476.7,28118.37,0,0,9245.568,0,0,627273.7,1610631.2,1095594.8,26007.766,168443,1.50E+07,0,0,1.57E+07,0,30627.182,0,5002138.5,0,0,0,0,0,0,0,0,0,0,330688.5,18053.521,766265.06,2030992,0,6133361,7339165,6458570,5845511,7907972.5,6202004
38201,353.2306544,5.6911306,,,,,,,,,,,0,0,0,0,0,298483.97,108375.33,120399.945,0,0,0,0,0,0,0,0,0,0,72184.2,0,5488.0166,0,0,0,341841.2,0,0,0,397316.7,0,99520.57,0,0,0,0,0,0,0,0,0,0,0,5267.0107,19815.246,0,0,0,110123.14,0,0,131627.38,0,0,0,61444.344,0,0,0,0,0,0,0,0,0,0,0,0,6019.0146,6196.506,0,53419.17,93553.24,101943.945,82216.67,110706.164,88700.625
38202,695.4240239,5.694588,,,,,,,,,,,0,0,0,0,0,78800,0,13232.383,0,0,0,0,0,0,0,0,0,0,4712.2256,0,0,0,0,0,228862.02,0,0,0,347133.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76176.945,0,0,51502.062,0,0,0,45466.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10747.496,0
38203,374.2999165,5.6923614,,,,,,,,,,,0,0,0,0,0,395575.6,191818.25,184885.7,0,0,0,0,0,0,0,0,0,0,238449.36,0,14411.709,0,5364.9556,0,450087.2,0,0,0,396437.5,0,114636.84,0,0,0,0,0,0,0,0,0,0,0,6246.4697,27320.475,6199,0,29997.885,306188.88,0,0,361449.5,0,0,0,350071.34,0,0,0,0,0,0,0,0,0,0,0,0,10371.871,84661.88,0,161425.11,167894.53,169769.4,169909,301247.03,143864.16
38204,229.1619485,5.6951623,,,,,,,,,,,0,0,0,0,0,283440.12,82970.016,87801.56,0,0,0,0,0,0,0,0,0,0,112090.984,0,0,0,0,0,557658.6,0,0,0,801626.44,0,55003.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255285.12,0,0,214603.56,0,0,0,77224.52,0,0,0,0,0,0,0,0,0,0,0,0,4671.502,14218.918,0,86154.836,83443.67,65189.7,61253.723,101101.47,93532.84
38206,502.383353,5.702194,,,,,,,,,,,0,0,0,0,4837.3955,13217.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13080.873,0,5721.284,0,0,0,28527.477,0,0,0,0,0,0,0,0,0,0,5721.7275,0,0,0,0,0,5617.7666,0,0,0,0,5087.1055,20045.06,0,0,0,0,0,0,0,0,0,0,0,0,0,75448.32,11989.367,46595.82,0,47412.54,0,0,0,0,0,0
38207,197.1641737,5.6916423,,,,,,,,,,,0,0,0,0,0,550741.94,181427.19,198263.36,0,0,0,0,0,0,0,0,0,0,243948.73,0,0,0,0,0,1079723.5,0,0,0,1552960.2,0,120481.984,0,0,0,0,0,0,0,0,0,0,0,4678.92,18180.959,5500.1025,0,0,552452.75,0,0,404134.8,0,0,0,190391,0,0,0,0,0,0,0,0,0,0,0,0,54231.508,66036.98,0,160132.6,169499,165262.02,135791.06,453182.88,143231.38
38208,331.2489401,5.693155,,,,,,,,,,,0,0,0,0,0,954294.75,262751,313843.03,0,0,0,0,0,0,0,0,0,0,365449.88,0,5188.676,0,0,0,1830783.9,0,0,0,2466838.5,0,172832.42,0,0,0,0,0,0,0,0,0,0,0,0,21296.043,12299.808,0,4937.907,729159.75,0,0,637461.2,0,0,0,256901.31,0,0,0,0,0,0,0,0,0,0,5712.806,0,8302.735,100936.09,0,227858.45,256257.27,221125.88,205480.66,591670.1,212328.48
38209,245.1851154,5.6886716,,,,,,,,,,,5347.0195,5957.671,0,0,0,2784660,877925.9,930427.4,18134.82,0,4539.3125,34197.06,0,35784.953,0,0,0,0,1094910.4,0,64944.344,0,37603.816,0,5317406.5,0,0,0,7381455,0,603501.06,0,0,0,0,0,0,0,0,0,0,0,42620.52,100970.81,65863.2,0,46715.47,2295255.8,0,0,1952562,5184.8135,4378.0254,0,840283.44,0,0,0,0,0,0,0,0,0,0,36466.363,0,195660.53,317819.56,0,749331.25,785230.44,719771.7,643632.75,1964818.4,732496.94
38215,465.3417297,5.6919627,,,,,,,,,,,0,0,0,24488.916,0,5114.739,6349.1553,0,0,0,0,24136.363,0,0,0,0,0,0,6281.3584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4780.347,0,0,0,0,0,0,0,0,0,13499.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690558.6,0,0,0,0,5834.6914,4612.77,4656.4746,0
38217,519.3501221,5.686557,,,,,,,,,,,0,0,0,6820.58,0,0,4995.5986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6788.8916,0,0,0,23699.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4817.547,0,0,0,0,5005.0693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760779.4,0,0,0,0,0,4921.29,0,4703.358
38222,402.3310275,5.6935015,,,,,,,,,,,0,0,0,0,0,66462.414,20544.82,22652.557,0,0,0,0,0,0,0,0,0,0,34242.48,0,0,0,0,0,107728.15,0,0,0,60544.566,0,15994.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55921.85,0,0,44494.117,0,0,0,66018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6097.455,31054.172,14757.807,18026.652,50771.133,22648.742
38224,332.2503691,5.693358,,,,,,,,,,,0,0,0,0,0,51354.516,10861.607,13507.562,0,0,0,0,0,0,0,0,0,0,14416.911,0,0,0,0,0,135893.27,0,0,0,183178.86,0,4836.8447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22194.607,0,0,28442.746,0,0,0,11374.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5002.544,16281.604,5317.92,6016.747,40056.67,0
38225,373.2060622,5.688874,,,,,,,,,,,0,0,0,0,0,34141.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41857.594,0,0,0,9557.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31475.674,0,0,27039.98,0,0,0,76202.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38226,459.2656037,5.6962876,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,13167.448,0,0,10778.832,117875.9,0,36768.953,0,6399.3833,0,0,5154.542,0,119300.92,8360.548,11028.933,24298.348,82889.78,0,0,45148.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26303.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31758.129,49131.29,20101.861,0,4736.9062,42420.133,34373.71,7956.2144,7924.504,5168.536,0,30578.367,12154.416
38227,367.1890082,5.6955748,,,,,,,,,,,5512.666,6103.235,5269.928,0,4809.9067,110484.1,29956.877,30545.668,0,0,0,0,5375.8438,5787.0938,0,0,5005.5977,0,50346.58,6451.146,0,0,0,5462.494,211341.42,0,0,4607.4043,185628.31,0,13616.504,0,0,0,0,5395.544,0,0,0,0,0,0,4849.2617,0,4996.216,0,0,99532.05,4918.1074,0,95026.35,0,0,0,87447.11,0,0,0,0,0,0,0,0,6442.285,5883.0693,4778.6807,5895.629,0,5492.8096,6315.907,31122.164,8169.865,42535.06,33279.734,58448.883,32437.674
38228,323.1478398,5.688907,,,,,,,,,,,101171.19,71920.44,95978.2,135098.75,71539.8,30311.34,67679.125,98013.555,190624.1,98195.81,140216.47,96916.836,43620.85,47240.453,52279.727,25273.447,186766.72,251321.19,118326.79,199858.42,81886.77,88117.28,36427.83,166233.69,58968.21,99528.75,105794.19,129641.555,49301.49,119380.83,226375.03,214796.38,162920.12,0,0,297423.97,203052.27,0,0,90046.5,0,0,77160.88,81765.984,88427.43,157515.73,0,27130.785,77277.945,0,118163.26,80940.54,39466.387,0,0,0,0,0,0,0,0,0,0,94481.914,207436.12,174623.3,40126.734,51789.97,109116.72,192675.95,56224.727,54032.207,129874.91,34200.574,64558.773,90069.3
38231,330.2457432,5.6919236,,,,,,,,,,,38509.223,33109.043,23810.377,38878.93,38521.035,1.16E+07,3435046.8,3868853.2,112582.65,12316.943,45159.926,149038.31,23648.914,134492.45,21168.662,18188.076,13447.933,17120.596,4329284.5,17359.87,297542.12,22828.469,160242.7,0,2.13E+07,32300.512,25644.648,4745.3086,2.93E+07,16259.104,2410537.8,31450.896,46677.344,0,0,54165.496,0,0,0,0,0,0,219432.77,419672.3,278405.2,0,215556.31,9005835,0,0,7886580,0,0,0,3398010,0,0,0,0,0,0,0,0,0,0,154758.38,0,346677.03,1279542.5,0,3020022.5,3212738.8,2962932.5,2697490.2,7811920.5,2999966.5
38234,352.2216061,5.694272,,,,,,,,,,,0,0,0,0,0,94261.76,27220.83,46425.324,0,0,0,0,0,0,0,0,0,0,69730.25,0,0,0,0,0,158433.42,0,0,0,129054.04,0,21905.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121511.586,0,0,102791.016,0,0,0,26083.75,0,0,0,0,0,0,0,0,0,0,0,0,5042.9404,33174.055,0,38439.16,41387.258,30365.791,21773.037,196866.08,8449.3125
38235,231.1371154,5.6976223,,,,,,,,,,,165661.31,92268.05,96481.97,139403.03,193562.8,38951.707,53905.203,100561.55,134357.22,54082.22,77506.43,91702.64,183548.28,76446.31,70882.35,168962.92,108534.03,148524.31,28314.037,152768.84,49835.152,32216.094,78290.72,31961.541,44609.047,54069.62,139802.69,122691.31,49449.234,38894.83,72368.68,41136.945,102741.53,0,0,58803.87,204741.52,0,0,87774.79,0,0,74300.81,118847,29219.992,36204.34,0,17409.14,229053.27,0,111155.71,85645.68,80880.44,0,0,0,0,0,0,0,0,0,0,89541.31,138093.8,99660.71,66886.54,14842.726,121721.82,111295.6,53445.58,60779.617,32087.023,83113.2,40013.676,144152.6
38238,710.3886883,5.694148,,,,,,,,,,,0,0,0,0,0,30312.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205833.83,0,0,0,313655.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33414.383,0,0,15158.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38242,246.188427,5.693201,,,,,,,,,,,0,0,0,0,0,344744.8,96570.54,102207.5,0,0,0,0,0,0,0,0,0,0,115111.4,0,0,0,0,0,658451.06,0,0,0,959686.3,0,63043.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274728.7,0,0,226538.44,0,0,0,89141.75,0,0,0,0,0,0,0,0,0,0,0,0,4545.707,31866.535,0,95203.89,87415.695,88114.52,68832.734,233158.62,75304.5
38254,367.197975,5.697145,,,,,,,,,,,0,0,0,0,0,248704.14,100565,84266.37,0,0,0,0,0,0,0,0,0,0,129917.24,0,0,0,0,0,326154.06,0,0,0,392486.97,0,76577.12,0,0,0,0,0,0,0,0,0,0,0,0,26555.053,0,0,0,211466.97,0,0,242489.42,0,0,0,53843.336,0,0,0,0,0,0,0,0,0,0,0,0,5413.9106,30008.062,0,88847.484,124527.13,82430.266,75012.914,100057.39,71304.875
38260,527.2249233,5.7086425,,,,,,,,,,,5526.8335,6220.22,7222.0264,11613.653,5738.758,0,5853.4297,5081.2812,5081.8125,0,4853.1533,5138.201,4803.462,0,6168.696,5222.6973,11910.862,5505.2744,6182.832,5764.926,5579.862,5425.0146,0,10836.924,0,0,5525.836,7397.6714,0,5698.5527,4666.838,6082.14,5189.3203,0,0,9730.828,4915.4736,0,0,5620.2197,0,0,5635.2812,0,5537.633,4746.543,0,5761.5107,6394.031,0,5470.6055,4754.369,0,0,0,0,0,0,0,0,0,0,0,11116.324,116939.91,5604.085,0,0,7634.282,6305.4897,5606.7227,0,0,0,6619.13,5759.598
38261,372.2479516,5.6859145,,,,,,,,,,,0,0,0,0,0,9266.543,0,0,0,0,0,0,0,0,0,0,0,0,4779.253,0,0,0,40316.94,0,215124.58,0,0,0,601339.25,0,0,0,0,0,0,5115.629,0,0,0,36560.33,0,0,0,0,0,5671.825,0,41294.867,0,0,6934.5547,97838.86,79221.445,0,18515.967,0,0,0,0,0,0,0,5171.7666,0,0,4633.6562,7159.926,2922437.8,11973.841,0,61114.184,65319.87,35652.297,46130.47,50176.527,83653.2
38266,587.2769434,5.714687,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5689.1055,0,0,0,0,0,0,0,0,422696.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38271,701.4040788,5.6986237,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,103728.03,0,0,0,202652.27,0,0,0,0,0,0,0,0,332402.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38273,637.2463701,5.6776896,,,,,,,,,,,5089.6973,0,0,4981.713,0,4442.6475,0,0,0,0,0,0,0,0,5008.492,0,0,0,0,0,0,0,0,0,0,0,5690.5293,5059.423,0,0,0,5260.574,0,0,0,0,70417.08,0,0,0,0,0,0,6844.753,0,5430.0884,0,0,0,0,4868.337,4882.7363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5694.2876,0,0,0,0,0,6191.409,4656.342
38274,425.7578614,5.7012506,,,,,,,,,,,0,0,0,5235.001,0,0,0,0,0,0,1029370.3,0,0,0,1905651.2,8188.55,0,0,11849.356,0,0,0,0,3001371.8,85650.34,0,0,5880.2803,0,0,0,5088.1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78643.64,128007.05,125020.58,94164.16,0,104990.875
38280,431.1678274,5.657883,,,,,,,,,,,417476,684798.44,71274.39,169967.75,184786.33,52569.656,141451.08,178179.81,349266.44,143572.81,214042.98,90182.4,115879.93,112564.88,316861.44,154586.2,363777.7,257855.19,99363.266,109884.984,220807.72,193646.31,114009.4,102532.73,59626.008,105366.43,283061.5,91273.68,100732.51,123004.695,141563.69,81463.836,217503.98,0,0,179521.88,207836.08,0,0,121075.914,0,0,184034.45,38212.133,394795.38,198012.52,0,81054.836,281441.16,0,43634.54,178344.89,101179.25,0,0,0,0,0,0,0,0,0,0,276216.75,290864.53,217347.6,135115.03,53657.902,144918.7,216961.44,271601.66,117830.05,138687.52,147616.23,92636.42,52631.59
38281,429.3135696,5.6503634,,,,,,,,,,,0,0,23937.39,0,67563.47,246507.61,139086.31,241682.84,17886.764,14569.328,6748.5586,35110.586,33966.746,41670.9,0,0,33739.723,0,227378.22,0,7522.707,40123.477,30546.08,27867.35,1230592.1,0,53351.23,22200.326,1701293.1,19952.121,121501.33,0,0,0,0,55458.992,10245.499,0,0,67580.48,0,0,22092.652,42375.9,25745.277,0,0,600065.4,0,0,352318.72,133538.58,83173.555,0,405280,0,0,0,0,0,0,0,24149.715,15431.091,0,34622.49,78836.49,99767.375,89852.2,88914.33,153520.08,167131.47,171746.58,125001.016,934400.75,142319.56
38283,287.158903,5.701425,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,32960.348,0,0,0,87028.54,0,0,0,0,0,0,0,0,150461.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38284,331.1848805,5.683157,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,35143.96,0,0,0,69899.43,0,0,0,0,0,0,0,0,190309,0,0,0,0,5831.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38285,439.2263421,5.698618,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,49793.42,0,0,0,85882.59,0,0,0,0,0,0,0,0,129448.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38290,833.4822987,5.7040477,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,637746.8,0,0,0,1253215.1,0,0,0,0,0,0,0,0,1890558,73322.53,0,0,0,0,0,5545.6006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53265.07,50169.05,54561.37,54492.934,0,59734.93
38291,352.2274131,5.694258,,,,,,,,,,,13298.043,31268.871,13054.095,17943.879,11610.83,3261904.2,1299257.6,1438380.2,50017.887,0,20300.127,67887.22,5704.4883,68577.33,0,6591.7817,0,0,1589756.4,0,170555.92,0,109926.99,0,3963009.5,12875.188,0,0,4458566,16713.586,1010802.94,27325.238,33250.586,0,0,36151.492,0,0,0,0,0,0,103462.914,262883.7,190472.02,0,22030.2,2649290.5,0,0,2878262.8,0,0,0,899806.2,0,0,0,0,0,0,0,0,0,0,48865.484,0,123587.86,363782.6,0,1076071.6,1294344.6,1124549.5,1061754.6,1332874.4,1138554.1
38293,878.5403206,5.702538,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,435871.62,0,0,0,909718.2,0,0,0,0,0,0,0,0,1452496.6,55580.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47177.875,22497.873,36055.445,36202.13,0,35947.93
38294,855.4639958,5.7012234,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1309768.1,0,0,0,2489186.2,8426.457,0,0,43331.656,0,0,0,0,3720078.5,349238.06,0,0,11843.17,0,0,13904.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158250.02,102986.375,142878.17,134083.31,0,122851.4
38295,448.2865185,5.7004066,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,127684.09,0,0,0,249989.47,0,0,0,0,0,0,0,0,363296.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9921.181,0,12416.455,0,0,0
38296,871.4377352,5.699501,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,103424.53,0,0,0,214064.81,0,0,0,0,0,0,0,0,324982.12,17634.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5090.209,0,0,0,0,0
38297,375.2112855,5.6809425,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,57485.562,0,0,0,106801.305,0,0,0,0,0,0,0,0,183982.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6956.5684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38298,419.237152,5.701506,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,57121.52,0,0,0,127692.9,0,0,0,0,0,0,0,0,198073.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38300,613.3519447,5.701506,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,88898.31,0,0,0,161781.56,0,0,0,0,0,0,0,0,268650.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38302,850.5086267,5.7016377,,,,,,,,,,,0,0,0,36805.21,0,0,6524.782,0,0,0,3232883.2,0,7188.296,0,6401450,53279.777,6482.464,0,60150.21,0,0,20870.629,0,9737261,489474.9,0,10225.184,44761.516,0,0,36891.402,28815.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5037.909,0,0,0,0,0,371049.7,355663.8,352023.28,330896.38,0,368154.72
38305,503.188779,5.648125,,,,,,,,,,,85464.27,84738.51,120831.4,89254.81,127293.24,77700.03,77024.305,114324.586,152762.53,172838.11,174183.23,119511.63,50466.88,132218.19,107631.375,59997.66,288326.22,49483.332,73595.55,219785.05,142306,218009.36,56077.547,109187.3,30702.094,50628.35,65262.043,100725.29,37899.902,84623.74,122256.414,102771.02,85355.266,0,0,176084.64,94392.555,0,0,116748.914,0,0,72680.55,86600.28,100423.1,205516.73,0,54770.203,164023.38,0,54151.957,63411.48,97925.57,0,0,0,0,0,0,0,0,0,0,137447.89,80189.27,223891.16,52263.883,10595.874,100811.89,106684.96,88907.9,35773.418,76923.055,51707.535,128471.47,109304.07
38308,417.2446418,5.70056,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,568130.25,0,0,0,1101474.5,0,0,0,0,0,0,0,0,1654657.9,44300.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54599.156,49105.156,59300.21,45221.086,0,49155.773
38309,434.2710789,5.70903,,,,,,,,,,,0,0,0,5815.264,0,0,0,0,0,0,1272831.5,0,0,0,2361713,14633.9,0,0,16655.406,0,0,0,0,3672511,63034.266,0,0,10252.38,0,0,6029.8003,12291.921,0,0,0,9745.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127613.16,162115.73,129354.52,106114.39,0,138744.44
38312,227.1745951,5.6882143,,,,,,,,,,,104120.48,0,43482.18,182090.44,45990.45,1293793,401191,405785.06,87161.01,39535.547,131560.02,405553.1,47943.36,175920.11,149302.08,85270.68,93813.914,101257.03,589915.2,91711.01,139678.28,159576.1,62292.15,44483.21,2479642,23626.45,178890.14,55478.562,3739743.2,241265.38,341034.97,87104.65,76350.92,5180.839,305395.2,133784.28,105417.39,0,178451.14,71187.55,123388.43,335207.7,421691.88,124772.91,112605.62,47463.496,252176.61,1163969.4,31111.057,232690.38,921072.4,224409.19,110476.18,0,492781.66,0,76452.39,0,200881.89,0,260572.67,421760.4,19483.496,24827.482,61336.76,134827.58,52350.13,795972.5,193489.44,54069.383,340636.72,408583.4,337931.25,315639.88,1021553.1,357131.47
38315,594.3839584,5.7075744,,,,,,,,,,,0,0,48500.883,0,67013.805,0,14525.219,0,5582.6797,33053.14,24471.688,66382.77,39228.926,54976.086,0,0,5714.8535,0,0,0,5785.4272,0,30051.615,0,20528.484,0,27485.404,12345.75,22298.516,12446.485,0,0,0,0,0,106579.59,0,0,0,0,0,0,32658.475,0,0,0,0,57557.812,0,0,0,19616.01,0,0,0,0,0,0,0,0,0,0,0,0,0,6442.4814,0,174273.4,0,11247.622,12214.607,14427.62,5900.8037,16223.733,5646.42,16277.038
38318,434.7727598,5.7022433,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,502702.2,0,0,0,1011988.1,7874.52,0,0,4639.499,0,0,0,0,1510231.6,21447.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49459.88,70222.72,46483.594,52610.227,0,57222.992
38320,361.1378959,5.702444,,,,,,,,,,,26873.645,26190.465,84330,56308.426,76829.66,42015.723,48398.62,48436.73,26535.43,57774.984,74874.35,34307.043,49030.625,62671.117,87390.766,68986.33,47062.156,50643.168,92083.805,26782.68,11733.744,77094.664,49876.254,93096.414,23452.322,57719.14,80130.55,63137.12,14354.121,70026.48,97221.32,51861.914,61504.418,0,0,60017.496,114851.66,0,0,36711.33,0,0,46146.184,110673.78,163256.75,68974.57,0,66676.125,98758.28,0,107623.8,182736.56,131655.5,0,0,0,0,0,0,0,0,0,0,98976.31,97773.42,76316.19,197431.02,121710.625,87248.1,76521.86,74192.016,79242.56,73696.72,73222.39,87853.03,37273.387
38321,583.3681206,5.6677804,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11957.918,0,88400.56,0,0,0,633378.75,0,0,0,0,0,0,0,0,0,0,5796.52,0,0,0,0,0,0,0,4262.298,0,0,0,21854.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343483.88,0,0,0,5012.801,0,4826.0645,39799.465,0
