formulaRank,molecularFormula,adduct,precursorFormula,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#all classifications,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,C24H44N6O7,[M + Na]+,C24H44N6NaO7+,Amino acids and Peptides,0.88,Oligopeptides,0.88,Cyclic peptides,0.836,Organic acids and derivatives,0.993,Carboxylic acids and derivatives,0.969,"Amino acids, peptides, and analogues",0.514,,,"Amino acids, peptides, and analogues",0.514,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",551.315,324,5.399,7.34258E+17,7.34231E+17,35592,
1,C33H67N3O16,[M + H]+,C33H68N3O16+,Carbohydrates,0.307,Oligopeptides,0.26,Cyclic peptides,0.156,Organic acids and derivatives,0.966,Carboxylic acids and derivatives,0.9,Carboxylic acid derivatives,0.778,Carboxylic acid amides,0.643,Secondary carboxylic acid amides,0.534,Organic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,762.456,324,5.399,7.34257E+17,7.34231E+17,35629,
1,C17H30N2O7,[M + H]+,C17H31N2O7+,Carbohydrates,0.552,Aminosugars and aminoglycosides,0.453,Aminoglycosides,0.19,Lipids and lipid-like molecules,0.519,Fatty Acyls,0.552,Fatty amides,0.496,N-acyl amines,0.531,N-acyl amines,0.531,Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,375.211,324,5.399,7.34257E+17,7.34231E+17,35633,
1,C24H44N12O7,[M + H]+,C24H45N12O7+,Amino acids and Peptides,0.847,Oligopeptides,0.9,Cyclic peptides,0.659,Organic acids and derivatives,0.984,Carboxylic acids and derivatives,0.951,"Amino acids, peptides, and analogues",0.628,Amino acids and derivatives,0.603,Amino acids and derivatives,0.603,"Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Hydroxamic acids; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",613.352,324,5.399,7.34257E+17,7.34231E+17,35635,
1,C27H54N8O14,[M + H]+,C27H55N8O14+,Amino acids and Peptides,0.688,Oligopeptides,0.936,Cyclic peptides,0.751,Organic acids and derivatives,0.977,Carboxylic acids and derivatives,0.94,Carboxylic acid derivatives,0.934,Carboxylic acid amides,0.908,Secondary carboxylic acid amides,0.622,Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxamic acids; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,715.383,324,5.399,7.34257E+17,7.34231E+17,35636,
1,C42H64N2O7,[M + K]+,C42H64KN2O7+,Polyketides,0.696,Linear polyketides,0.388,Open-chain polyketides,0.303,Organic acids and derivatives,0.997,Carboxylic acids and derivatives,0.995,"Amino acids, peptides, and analogues",0.851,Amino acids and derivatives,0.845,Alpha amino acid esters,0.519,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",747.436,324,5.399,7.34257E+17,7.34231E+17,35692,
1,C31H61N3O16,[M + H]+,C31H62N3O16+,Carbohydrates,0.506,Aminosugars and aminoglycosides,0.159,Pyrimidine nucleosides,0.083,Organic acids and derivatives,0.958,Carboxylic acids and derivatives,0.907,Carboxylic acid derivatives,0.689,Carboxylic acid amides,0.523,Carboxylic acid amides,0.523,Organic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,732.41,324,5.399,7.34257E+17,7.34231E+17,36719,
1,C18H24O7,[M + H]+,C18H25O7+,Terpenoids,0.98,Triterpenoids,0.74,Quassinoids,0.869,Lipids and lipid-like molecules,0.741,Prenol lipids,0.655,Terpene lactones,0.804,Quassinoids,0.7,Quassinoids,0.7,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Pyrans; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Delta valerolactones; Gamma butyrolactones; Terpene lactones; Cyclic alcohols and derivatives; Naphthopyrans; Secondary alcohols; Tertiary alcohols; Oxepanes; Carbonyl compounds; Oxanes; Quassinoids; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,353.158,324,5.399,7.34257E+17,7.34231E+17,37268,
1,C21H26O7,[M + H]+,C21H27O7+,Terpenoids,0.971,Triterpenoids,0.981,Quassinoids,0.996,Lipids and lipid-like molecules,0.892,Prenol lipids,0.761,Terpene lactones,0.918,Quassinoids,0.963,Quassinoids,0.963,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Naphthalenes; Lactones; Pyrans; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Delta valerolactones; Terpene lactones; Cyclic alcohols and derivatives; Naphthopyrans; Secondary alcohols; Oxepanes; Carbonyl compounds; Oxanes; Quassinoids; Benzenoids; Tetrahydrofurans; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities,391.173,324,5.4,7.34257E+17,7.34231E+17,35062,
1,C23H31NO4,[M + H]+,C23H32NO4+,Alkaloids,0.819,Lysine alkaloids,0.149,Tropane alkaloids,0.24,Organic oxygen compounds,0.999,Organooxygen compounds,0.998,Ethers,0.638,Alkyl aryl ethers,0.502,Alkyl aryl ethers,0.502,Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Piperidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,386.231,324,5.4,7.34257E+17,7.34231E+17,35552,
1,C18H30N2O3,[M + Na]+,C18H30N2NaO3+,Amino acids and Peptides,0.481,Linear polyketides,0.777,Open-chain polyketides,0.263,Lipids and lipid-like molecules,0.706,,,,,,,Lipids and lipid-like molecules,0.706,Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,345.213,324,5.401,7.34257E+17,7.34231E+17,35489,
1,C35H48N6O7,[M + Na]+,C35H48N6NaO7+,Amino acids and Peptides,0.968,Oligopeptides,0.986,Cyclic peptides,0.694,Organic acids and derivatives,1,Carboxylic acids and derivatives,0.999,"Amino acids, peptides, and analogues",0.999,Peptides,0.953,Oligopeptides,0.842,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Benzenoids; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities",687.345,324,5.401,7.34257E+17,7.34231E+17,35527,
1,C28H46N4O11,[M + K]+,C28H46KN4O11+,Polyketides,0.641,Linear polyketides,0.936,Open-chain polyketides,0.734,Organic acids and derivatives,0.987,Carboxylic acids and derivatives,0.927,"Amino acids, peptides, and analogues",0.529,Amino acids and derivatives,0.523,Amino acids and derivatives,0.523,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",653.279,324,5.402,7.34257E+17,7.34231E+17,35413,
1,C16H30N2O4,[M + H]+,C16H31N2O4+,Amino acids and Peptides,0.545,Small peptides,0.546,Tripeptides,0.081,Organic acids and derivatives,0.975,Carboxylic acids and derivatives,0.975,"Amino acids, peptides, and analogues",0.843,Amino acids and derivatives,0.838,Amino acids and derivatives,0.838,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Oxazinanes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Morpholines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",315.227,324,5.402,7.34257E+17,7.34231E+17,35431,
1,C14H24N8O2,[M + H]+,C14H25N8O2+,Alkaloids,0.609,Pseudoalkaloids (transamidation),0.203,Purine alkaloids,0.203,Organic nitrogen compounds,1,Organonitrogen compounds,1,Amines,0.94,Tertiary amines,0.768,Dialkylarylamines,0.612,Organic compounds; Organoheterocyclic compounds; Oxazinanes; Ethers; Organonitrogen compounds; Organooxygen compounds; Morpholines; Azoles; Dialkyl ethers; Amines; Primary amines; Tertiary amines; Tertiary alkylarylamines; Imidolactams; Dialkylarylamines; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,337.209,324,5.402,7.34257E+17,7.34231E+17,35465,
1,C22H43N3O4,[M + H]+,C22H44N3O4+,Amino acids and Peptides,0.462,Small peptides,0.6,Tripeptides,0.319,Organic acids and derivatives,0.995,Carboxylic acids and derivatives,0.967,"Amino acids, peptides, and analogues",0.795,Amino acids and derivatives,0.787,Amino acids and derivatives,0.787,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",414.331,324,5.402,7.34257E+17,7.34231E+17,35534,
1,C18H37N3O4,[M + H]+,C18H38N3O4+,Fatty acids,0.583,Small peptides,0.571,N-acyl amines,0.322,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.997,"Amino acids, peptides, and analogues",0.85,Amino acids and derivatives,0.846,Amino acids and derivatives,0.846,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",360.284,324,5.402,7.34257E+17,7.34231E+17,35548,
1,C18H34N2O5,[M + H]+,C18H35N2O5+,Fatty acids,0.595,Small peptides,0.248,Tripeptides,0.094,Organic acids and derivatives,1,Carboxylic acids and derivatives,1,"Amino acids, peptides, and analogues",0.947,Amino acids and derivatives,0.946,Carbamate esters,0.914,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbamate esters; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",359.253,324,5.402,7.34257E+17,7.34231E+17,35550,
1,C29H52N4O6,[M + H3N + H]+,C29H56N5O6+,Amino acids and Peptides,0.963,Oligopeptides,0.824,Cyclic peptides,0.48,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.996,"Amino acids, peptides, and analogues",0.965,Peptides,0.744,Peptides,0.744,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",570.421,324,5.402,7.34257E+17,7.34231E+17,35594,
1,C18H32N2O6,[M + H]+,C18H33N2O6+,Fatty acids,0.847,Small peptides,0.456,N-acyl amines,0.439,Organic acids and derivatives,1,Carboxylic acids and derivatives,0.999,"Amino acids, peptides, and analogues",0.667,Amino acids and derivatives,0.663,Amino acids and derivatives,0.663,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",373.232,324,5.402,7.34257E+17,7.34231E+17,36188,
