formulaRank,molecularFormula,adduct,precursorFormula,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#all classifications,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,C17H15ClO5,[M - H]-,C17H14ClO5-,Polyketides,0.69,Flavonoids,0.158,Griseofulvins,0.165,Organic oxygen compounds,1,Organooxygen compounds,1,Carbonyl compounds,0.977,Ketones,0.963,Alkyl-phenylketones,0.753,"Organic compounds; Organoheterocyclic compounds; Halobenzenes; Ketones; Alkyl aryl ethers; 1,3-dicarbonyl compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Benzoyl derivatives; Organooxygen compounds; Aryl chlorides; Chlorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Aryl ketones; Aryl alkyl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organic oxygen compounds; Phenoxy compounds; Chemical entities",333.052,350,5.832,7.35189E+17,7.35171E+17,37863,
1,C24H28O11,[M - H]-,C24H27O11-,Terpenoids,0.998,Triterpenoids,0.974,Limonoids,0.853,Lipids and lipid-like molecules,0.893,Prenol lipids,0.835,Triterpenoids,0.451,Limonoids,0.544,Limonoids,0.544,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Naphthalenes; Lactones; Furans; Pyrans; Alcohols and polyols; Epoxides; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Delta valerolactones; Terpene lactones; Cyclic alcohols and derivatives; Naphthopyrans; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Polyols; Limonoids; Benzenoids; Tetrahydrofurans; Dioxepanes; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,491.158,348,5.8,7.35189E+17,7.35171E+17,37868,
1,C35H69ClN4O7,[M - H]-,C35H68ClN4O7-,Amino acids and Peptides,0.742,Oligopeptides,0.998,Depsipeptides,0.407,Organic acids and derivatives,1,Carboxylic acids and derivatives,0.998,"Amino acids, peptides, and analogues",0.957,Peptides,0.562,Peptides,0.562,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Ketones; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organochlorides; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Alkyl halides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",691.48,350,5.839,7.35189E+17,7.35171E+17,37869,
1,C23H32O10,[M - H]-,C23H31O10-,Terpenoids,0.964,Triterpenoids,0.782,Quassinoids,0.349,Lipids and lipid-like molecules,0.862,Prenol lipids,0.839,Terpene lactones,0.702,,,Terpene lactones,0.702,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Delta valerolactones; Terpene lactones; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Oxepanes; Carbonyl compounds; Oxanes; Polyols; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,467.194,352,5.866,7.35189E+17,7.35171E+17,37870,
1,C13H16O,[M - H]-,C13H15O-,Terpenoids,0.998,Sesquiterpenoids,0.978,Herbertane sesquiterpenoids,0.055,Benzenoids,0.99,Phenols,0.912,Cresols,0.708,Ortho cresols,0.561,Ortho cresols,0.561,Organic compounds; Phenols; Prenol lipids; Organooxygen compounds; Cresols; Ortho cresols; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities,187.114,349,5.823,7.35189E+17,7.35171E+17,37872,
1,C35H47ClN2O10,[M - H]-,C35H46ClN2O10-,Polyketides,0.593,Tyrosine alkaloids,0.022,Isoquinoline alkaloids,0.017,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.997,"Amino acids, peptides, and analogues",0.913,Amino acids and derivatives,0.913,Amino acids and derivatives,0.913,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Pyridines and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Dihydropyridines; Enamines; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Carboxylic acid esters; Organochlorides; Dihydropyridinecarboxylic acids and derivatives; Carbonyl compounds; Hydropyridines; Dialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Secondary amines; Aryl halides; Methyl esters; Vinylogous amides; Aralkylamines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities",689.285,350,5.826,7.35189E+17,7.35171E+17,37889,
1,C13H18N2O2S2,[M - H]-,C13H17N2O2S2-,Amino acids and Peptides,0.782,β-lactams,0.014,Cephalosporins,0.012,Benzenoids,0.931,Benzene and substituted derivatives,0.938,,,,,Benzene and substituted derivatives,0.938,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,297.076,350,5.832,7.35189E+17,7.35171E+17,37893,
1,C14H26O5,[M - H]-,C14H25O5-,Fatty acids,0.988,Fatty Acids and Conjugates,0.362,Hydroxy fatty acids,0.784,Lipids and lipid-like molecules,0.958,Fatty Acyls,0.967,Fatty acids and conjugates,0.922,Long-chain fatty acids,0.581,Long-chain fatty acids,0.581,Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,273.172,350,5.834,7.35189E+17,7.35171E+17,37898,
1,C12H15Cl3NO6PS,[M - H]-,C12H14Cl3NO6PS-,Amino acids and Peptides,0.082,β-lactams,0.008,Penicillins,0.004,Organic nitrogen compounds,0.999,Organonitrogen compounds,0.992,Nitrogen mustard compounds,0.661,,,Nitrogen mustard compounds,0.661,Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Nitrogen mustard compounds; Organic phosphoric acids and derivatives; Phosphate esters; Alkyl chlorides; Organic phosphoramides; Organochlorides; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Alkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,435.936,350,5.832,7.35189E+17,7.35171E+17,37904,
1,C23H28N4O5,[M - H]-,C23H27N4O5-,Alkaloids,0.994,Tryptophan alkaloids,0.771,Aspidosperma type,0.026,Organic acids and derivatives,0.96,Carboxylic acids and derivatives,0.861,"Amino acids, peptides, and analogues",0.567,Amino acids and derivatives,0.571,Amino acids and derivatives,0.571,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Lactams; Indoles and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Amines; Tertiary amines; 1,2-diols; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",439.199,350,5.826,7.35189E+17,7.35171E+17,37910,
1,C23H42N4O5,[M - H]-,C23H41N4O5-,Alkaloids,0.946,Guanidine alkaloids,0.416,Tripeptides,0.049,Organic acids and derivatives,0.99,Carboxylic acids and derivatives,0.987,"Amino acids, peptides, and analogues",0.653,Amino acids and derivatives,0.632,Amino acids and derivatives,0.632,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",453.31,350,5.829,7.35189E+17,7.35171E+17,37912,
1,C23H32N4O8S,[M - H]-,C23H31N4O8S-,Polyketides,0.449,Macrolides,0.614,Erythromycins,0.025,Organic acids and derivatives,1,Carboxylic acids and derivatives,0.998,"Amino acids, peptides, and analogues",0.71,Amino acids and derivatives,0.707,Amino acids and derivatives,0.707,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Tertiary alcohols; Carbonyl compounds; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",523.185,353,5.889,7.35189E+17,7.35171E+17,37914,
1,C47H77N5O7,[M - H]-,C47H76N5O7-,Amino acids and Peptides,0.838,Oligopeptides,0.993,Lipopeptides,0.504,Organic acids and derivatives,0.999,Peptidomimetics,0.668,Depsipeptides,0.595,Cyclic depsipeptides,0.751,Cyclic depsipeptides,0.751,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",822.575,354,5.894,7.35189E+17,7.35171E+17,37917,
1,C26H32O11,[M - H]-,C26H31O11-,Terpenoids,0.976,Triterpenoids,0.682,Limonoids,0.508,Organoheterocyclic compounds,0.995,Lactones,0.87,Delta valerolactones,0.855,,,Delta valerolactones,0.855,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alcohols and polyols; Epoxides; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acids; Carboxylic acid esters; Delta valerolactones; Cyclic alcohols and derivatives; Secondary alcohols; Oxepanes; Carbonyl compounds; Oxanes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,519.19,350,5.84,7.35189E+17,7.35171E+17,37918,
1,C21H30O10,[M - H]-,C21H29O10-,Terpenoids,0.741,Sesquiterpenoids,0.282,Quassinoids,0.164,Lipids and lipid-like molecules,0.813,Prenol lipids,0.746,Terpene lactones,0.808,,,Terpene lactones,0.808,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Terpene lactones; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Polyols; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,441.178,352,5.863,7.35189E+17,7.35171E+17,37925,
1,C22H28O9,[M - H]-,C22H27O9-,Terpenoids,0.99,Triterpenoids,0.528,Cycloartane triterpenoids,0.04,Lipids and lipid-like molecules,0.82,Prenol lipids,0.63,Terpene lactones,0.602,,,Terpene lactones,0.602,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Pyrans; Alcohols and polyols; Epoxides; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Delta valerolactones; Gamma butyrolactones; Terpene lactones; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Oxepanes; Carbonyl compounds; Oxanes; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,435.168,350,5.832,7.35189E+17,7.35171E+17,37926,
1,C19H24O7,[M - H]-,C19H23O7-,Terpenoids,0.998,Diterpenoids,0.957,Gibberellins,0.881,Lipids and lipid-like molecules,0.954,Prenol lipids,0.965,Diterpenoids,0.779,Gibberellins,0.771,C19-gibberellin 6-carboxylic acids,0.602,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Cyclic alcohols and derivatives; Diterpene lactones; Diterpenoids; Secondary alcohols; Tertiary alcohols; Gibberellins; Carbonyl compounds; Tetrahydrofurans; C19-gibberellins; Organic oxides; C19-gibberellin 6-carboxylic acids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,363.146,344,5.731,7.35189E+17,7.35171E+17,37927,
1,C20H28O7,[M - H]-,C20H27O7-,Terpenoids,0.925,Diterpenoids,0.357,Cembrane diterpenoids,0.02,Lipids and lipid-like molecules,0.759,Prenol lipids,0.648,Terpene lactones,0.699,,,Terpene lactones,0.699,Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Cyclic alcohols and derivatives; Sesquiterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,379.177,352,5.873,7.35189E+17,7.35171E+17,37929,
1,C42H66N4O6,[M - H]-,C42H65N4O6-,Polyketides,0.354,Oligopeptides,0.715,Depsipeptides,0.433,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.997,"Amino acids, peptides, and analogues",0.989,Amino acids and derivatives,0.986,N-acyl-alpha amino acids and derivatives,0.683,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Alpha amino acid amides; Amines; Secondary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",721.491,350,5.83,7.35189E+17,7.35171E+17,37931,
