row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,230823_NEG_B0.mzML Peak area,230809_NEG_B0.mzML Peak area,230809_NEG_B4.mzML Peak area,230809_NEG_B6.mzML Peak area,230809_NEG_B2.mzML Peak area,230809_NEG_B3.mzML Peak area,230809_NEG_B5.mzML Peak area,230809_NEG_B1.mzML Peak area,230905_NEG_B0.mzML Peak area,230905_NEG_B1.mzML Peak area,230823_NEG_B6.mzML Peak area,230823_NEG_B4.mzML Peak area,230823_NEG_B1.mzML Peak area,230823_NEG_B3.mzML Peak area,230823_NEG_B2.mzML Peak area,230905_NEG_B2.mzML Peak area,230905_NEG_B3.mzML Peak area,230926_NEG_B0.mzML Peak area,230926_NEG_B2.mzML Peak area,230905_NEG_B5.mzML Peak area,230905_NEG_B4.mzML Peak area,230905_NEG_B6.mzML Peak area,230926_NEG_B5.mzML Peak area,230926_NEG_B1.mzML Peak area,230823_NEG_B5.mzML Peak area,231010_NEG_B0.mzML Peak area,231010_NEG_B3.mzML Peak area,230926_NEG_B6.mzML Peak area,230926_NEG_B4.mzML Peak area,231010_NEG_B1.mzML Peak area,231010_NEG_B2.mzML Peak area,240901_NEG_B1.mzML Peak area,Blank_NEG_1.mzML Peak area,231010_NEG_B6.mzML Peak area,Blank_NEG_2.mzML Peak area,230926_NEG_B3.mzML Peak area,Blank_NEG_3.mzML Peak area,Blank_NEG_4.mzML Peak area,Culture_Remin_E_NEG.mzML Peak area,240417_NEG_B0.mzML Peak area,231010_NEG_B5.mzML Peak area,Culture_Remin_D_NEG.mzML Peak area,240507_NEG_B0.mzML Peak area,240417_NEG_B3.mzML Peak area,Culture_Remin_F_NEG.mzML Peak area,231010_NEG_B4.mzML Peak area,240417_NEG_B2.mzML Peak area,240417_NEG_B4.mzML Peak area,QC_mix_NEG_1.mzML Peak area,QC_mix_NEG_2.mzML Peak area,QC_mix_NEG_4.mzML Peak area,240417_NEG_B5.mzML Peak area,Process_Blank_1_NEG.mzML Peak area,QC_mix_NEG_3.mzML Peak area,240616_NEG_B0.mzML Peak area,Process_Blank_3_NEG.mzML Peak area,Process_Blank_2_NEG.mzML Peak area,240507_NEG_B3.mzML Peak area,240417_NEG_B6.mzML Peak area,240417_NEG_B1.mzML Peak area,240507_NEG_B1.mzML Peak area,240616_NEG_B3.mzML Peak area,240507_NEG_B5.mzML Peak area,240616_NEG_B2.mzML Peak area,240616_NEG_B1.mzML Peak area,Chance_pooled_QC_NEG_1.mzML Peak area,240616_NEG_B5.mzML Peak area,240616_NEG_B6.mzML Peak area,240616_NEG_B4.mzML Peak area,Chance_pooled_QC_NEG_3.mzML Peak area,Chance_pooled_QC_NEG_2.mzML Peak area,Chance_pooled_QC_NEG_4.mzML Peak area
42458,243.0440384,6.568815,,,,,,,,,,,33647.51,107295.59,12120.804,41674.37,77563.125,12717.421,11985.199,189680.3,49839.305,70221.56,67928.016,41820.188,59367.645,10855.566,17377.477,98736.84,63522.75,38811.805,37658.914,78521.86,75686.13,30210.395,59485.96,41347.402,121411,59089.598,0,58916.27,4916.4033,12708.498,0,0,0,0,0,49887.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33024.93,0,0,0,27457.1,23279.082,5969.6685
42460,295.8480642,6.561413,,,,,,,,,,,0,0,6443.5415,7796.433,0,0,13005.971,7686.8496,0,4938.7583,0,0,0,0,0,0,0,0,10915.543,0,0,0,4842.76,5420.37,0,0,13000.486,4987.8965,0,11481.322,14013.707,0,0,5187.536,0,0,0,0,0,0,25609.156,0,0,100100.91,0,7269.8184,11151.682,88390.81,0,0,0,48955.727,0,0,0,0,0,54590.164,32575.568,58828.73,55123.58,17973.908,96189.766,38170.98,61298.574,6733.2666,5203.529,32930.06,38166.71,10156.535,14066.491,12296.525
42472,521.2416928,6.579621,,,,,,,,,,,246500.84,125593.766,217138.61,336386.3,147355.27,327101.6,47664.035,330678.3,183651.77,319429.88,178755.97,137019.3,126533.2,152713.31,243344.23,191401.28,296945.9,101968.65,266718,127761.34,199537.75,334722.8,152433.45,261557.62,45329.914,197941.88,353350.94,233864.55,255615,301977.06,118314.055,0,0,563859.2,0,310595.62,0,0,0,277062.6,157948.44,0,401144.84,223977.66,0,224490.22,113698.18,176324.25,0,0,0,250312.08,0,0,83901.45,0,0,407774.72,164979.17,146193.94,330742,356187.2,154007.44,202457.2,236091.34,293227.75,430889.25,281149.6,78874.625,125567.24,130688.266,262580.3
42473,589.3764118,6.57612,,,,,,,,,,,0,0,92454.67,0,0,0,12373.463,169747.67,0,0,0,44738.09,0,0,0,0,0,0,0,57404.387,0,0,0,0,153883.84,0,0,24105.168,0,0,0,0,0,0,0,0,0,0,0,0,0,39634.74,0,0,0,90755.375,0,0,0,0,0,0,0,0,0,0,0,0,133995.27,0,0,0,0,0,0,12304.629,0,0,80904.8,17337.295,7922.8184,16575.906
42474,697.4427461,6.585734,,,,,,,,,,,0,0,4821.0166,0,0,0,0,234258.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660091.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5309.1074,0,0,0,0,0,0,0,0,0,0,0,0,0
42475,621.3873835,6.5765333,,,,,,,,,,,0,0,46188.418,0,0,0,0,65855.03,0,0,0,17454.043,0,0,0,0,0,0,0,23405.41,0,0,0,0,55891.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74025.695,0,0,0,40343.996,0,0,0,0,0,0,0,0,0,0,0,0,49303.848,0,0,0,0,0,0,5040.5127,0,0,30581.5,0,0,0
42476,740.5213704,6.5757656,,,,,,,,,,,0,0,102999.52,0,0,0,16309.249,85113.37,0,0,0,11096.972,0,0,0,0,0,0,0,49219.777,0,0,0,0,26791.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84394.47,0,0,0,0,0,0,0,0,0,0,0,0,32067.203,0,0,0,0,18545.545,0,0,0,0,133879.06,5058.2607,4969.427,0
42477,611.3581119,6.5769763,,,,,,,,,,,0,0,41951.066,0,0,0,0,71961.51,0,0,0,20318.412,0,0,0,0,0,0,0,29257.041,0,0,0,0,43767.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109009.51,0,0,0,27361.34,0,0,0,0,0,0,0,0,0,0,0,0,61132.84,0,0,0,0,0,0,0,0,0,35099.254,0,0,0
42479,393.1568987,6.491058,,,,,,,,,,,1382490.6,498366.7,445859.34,1155959.5,1479259,1439938.5,1607355.5,848983.5,748215.7,1115751,907447.2,1518188.6,1292813.1,1153702.1,195631.36,843724.56,580201.56,1426503.9,770744.4,923639.25,1319622,695821.3,487372.66,1009986.25,898028.5,873835.1,645383.5,1380098.1,1167685.1,1503215,1303542.1,0,0,408251.72,0,699432,0,0,0,722445.9,383538.8,0,1262099.8,944490.75,0,2276273.8,1375528.1,497319.47,0,0,0,1250041.2,0,0,2254478.8,0,0,1033763.8,565747.4,773997.56,994326.5,639979.3,1220853.8,406760.8,961763.6,2496852.2,1047961,1161466,1069630.8,1543736.6,1057247.9,817928.5
42480,553.3996003,6.5751777,,,,,,,,,,,39495.297,42046.96,7591639,43650.23,66473.234,62161.797,1488155.1,1.27E+07,48153.137,17211.512,349522.7,3939608.8,48780.293,23826.44,27416.945,74014.016,30841.023,22621.203,20568.234,4350076,33736.707,27159.672,27393.11,12652.602,1.24E+07,41448.08,29903.463,1564448.4,14063.793,15114.574,26578.824,0,0,45066.383,0,488986.75,0,0,47141.29,58835.57,41912.97,3272496.8,161829.75,32428.059,0,6385592.5,68614.66,437044.8,0,0,0,358310.4,0,0,70813.19,0,25093.275,187112.53,9289263,346415,0,0,0,580950.8,0,1349867.9,0,0,7590816.5,1424458,1405767,1357330
42482,515.182329,6.580486,,,,,,,,,,,0,0,4895.421,0,0,0,0,0,0,0,0,0,0,0,0,42186.78,0,0,310581.53,0,16236.647,19723.244,46919.633,76970.08,6129.0425,0,0,166801.9,77942.44,191952.98,0,0,0,0,0,92697.73,0,0,0,0,0,34863.3,0,0,11157.61,0,0,0,0,0,0,0,0,0,15057.176,0,5451.679,0,0,0,0,238040.66,0,92632.05,101525.99,57200.14,170891.17,569330.25,884408.3,61904.215,54608.81,54445.11
42483,359.0452139,6.5798473,,,,,,,,,,,0,0,11107.403,0,0,0,0,5818.8613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34377.562,0,0,191142.84,0,0,0,0,60825.32,0,0,0,0,0,5108.232,15710.192,21424.719,0,0,0,0,0,0,0,0,0,0,0,0
42488,653.3251364,6.574965,,,,,,,,,,,0,0,174845.83,0,0,0,36552.312,267476.2,0,0,0,79560.164,0,0,0,0,0,0,0,101338.4,0,0,0,0,247184.38,0,0,34816.863,0,0,0,0,0,0,0,5116.665,0,0,0,0,0,49307.6,0,0,0,153907.1,0,0,0,0,0,0,0,0,0,0,0,0,232189.56,0,0,0,0,4953.8896,0,19946.355,0,0,154246,23561.922,24442.268,9227.214
42497,555.4061045,6.5757346,,,,,,,,,,,0,0,404299.47,0,0,0,78776.57,710611.06,0,0,4898.552,203593.66,0,0,0,0,0,0,0,220709.66,0,0,0,0,682411.6,0,0,73932.48,0,0,0,0,0,0,0,17628.957,0,0,0,0,0,180005.83,0,0,0,352613.12,0,18458.03,0,0,0,4657.878,0,0,0,0,0,0,494705,0,0,0,0,23688.432,0,75964.83,0,0,426572.75,71948.234,59773.555,70253.28
42499,437.0588653,6.5773077,,,,,,,,,,,0,0,70721.625,28295.117,0,0,16867.635,48304.24,0,0,0,0,0,0,0,0,0,0,0,0,11688.641,0,0,0,29314.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153478.62,0,0,731994.44,37585.25,0,0,0,232090.92,0,0,0,0,0,41469.098,87115.055,105542.51,20415.973,0,18988.188,0,0,17450.32,0,0,0,21095.78,24043.824,24976.715
42511,435.0618238,6.579493,,,,,,,,,,,0,0,267182.53,108444.59,28306.465,0,88939.04,162940,0,0,28964.83,63269.94,15049.961,0,0,0,0,0,0,0,55694.7,0,0,0,103520.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504097.6,0,0,2324314.2,156974.34,0,0,0,815495.44,0,0,0,0,0,172429.05,329076.78,410040.03,117441.99,0,75489.28,0,0,79464.36,0,0,0,85966.85,82051.67,87623.7
42512,630.3670032,6.5816483,,,,,,,,,,,0,0,0,0,0,0,0,39211.94,0,0,0,0,0,12072.13,0,0,0,0,0,0,9153.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11092.275,0,0,42830.414,74225.734,0,0,0,0,0,0,0,12890.853,0,0,0,0,0,0,0,349326.72,84381.46,0,0,0,0,4787.005,0,0,0,0,0,0
42516,809.5431069,6.5739217,,,,,,,,,,,0,0,13905.156,0,0,0,0,818246.56,0,0,0,0,0,0,0,0,0,0,0,6190.8057,0,0,0,0,2997458.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5162.881,0,10616.314,0,11028.775,0,69206.336,0,0,0,0,0,0,0,0,0,0,0,0,5258.4116,259856.39,44002.664,0,0,48565,0,63514.23,0,0,136232.16,69152.65,53800.742,62545.367
42517,465.2149458,6.5768166,,,,,,,,,,,1115746,325659.88,163698.28,453476.47,349948.72,267467.44,592604.3,348863.78,150275.23,284119.28,315323.75,949271.94,280857.44,435477.34,619174.2,445645.34,136644.78,501477.75,918988.1,603204.56,609450.44,361217.06,163352.94,561958.2,520934.03,235173.97,352459.72,441802.25,511530.97,272860.75,401341.7,0,0,299963.78,0,293850.84,0,0,0,568448,338551.8,0,491106.8,325172.16,0,501626.4,210075.84,795901.3,0,0,0,444670.2,0,0,218899.27,0,0,515843.47,153830.19,417559.78,197751.22,151717.44,191313.84,477888,636635.56,618089.1,188804.38,695178.1,452341.28,714093,221661.23,288969.5
42518,466.1641947,6.5801806,,,,,,,,,,,0,0,5489.518,100146.414,27766.078,87108.89,16246.809,17507.594,0,10599.461,0,0,0,0,0,0,0,0,0,19930.2,21784.555,0,0,0,10734.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20425.867,0,0,37327.395,39650.22,0,0,0,36917.504,0,0,0,0,0,89864.5,38662.836,11494.148,5045.3223,0,0,0,0,0,0,0,0,10133.004,0,0
42519,325.2035031,6.5810423,,,,,,,,,,,0,0,5217.157,0,0,24928.629,0,0,0,0,0,0,0,0,12681.572,0,0,0,10594.079,0,0,13430.403,0,6204.4424,0,0,50041.586,0,5235.725,5084.7173,27160.887,0,0,36153.207,0,26686.74,0,0,0,0,35830.707,0,0,30538.412,0,41959.36,0,21240.605,0,0,0,9857.773,0,0,0,0,0,35578.57,28772.492,10314.204,6067.134,0,68532.35,47759.15,123149.19,12465.184,24782.941,23949.455,0,10368.95,12628.375,5582.6104
42521,279.0787515,6.5782046,,,,,,,,,,,0,0,37922.01,8267.591,0,0,6459.0225,33141.555,0,0,0,4954.565,0,0,0,0,0,0,0,0,0,0,0,0,11108.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91555.43,0,0,431638.94,15304.383,0,0,0,140833.08,0,0,0,0,0,27598.406,56364.76,61100.477,16343.207,0,12480.457,0,0,9974.371,0,0,0,5019.1733,0,0
42527,417.157074,6.5590205,,,,,,,,,,,221214.97,247388.48,236883.9,363772.3,287326.84,203081.53,85464.38,274861.53,477275.8,153711.23,156260.72,229131.81,318762.8,161284.7,414094.22,126226.74,182003.47,90380.125,149426.67,210470.23,346676.2,194494.62,128911.14,310191.44,187688.33,100292.08,46589.97,247214.67,179684.28,283917,82527.71,0,0,132166.89,0,236451.81,0,0,0,371461.56,149589.6,0,264203.8,316980.5,0,413104.2,67863.53,245949.77,0,0,0,336283.7,0,0,434133.5,0,0,306085.2,377213.03,58816.965,96466.32,284774.25,170850,205811.84,104540.24,224174.34,106072.06,162207.6,261676.2,86448.66,184329.4,64944.926
42528,467.1942596,6.547228,,,,,,,,,,,629016.2,341812.66,138917.02,640644.94,184182.47,550832.44,472371.25,442645.84,661986.9,161338.06,232944.83,330927.25,387115.56,375500.06,549375.56,476479.88,168365.47,605844.7,321638.6,369413.44,645953.5,230151.88,190355.17,580517.25,210238.47,297602.53,296459.1,454241.34,232332.75,397200.72,292015.03,0,0,63176.883,0,440796.2,0,0,0,227203.16,585513.44,0,296935.16,380531.38,0,615703.9,508566.84,293273.66,0,0,0,477417,0,0,286404.75,0,0,274343.25,591609.25,472343.78,455441,301911.9,230361.53,292467.94,183881.36,392323.2,117711.445,205186.02,429169.12,790260.3,320370.2,309305.47
42529,890.6010791,6.5808673,,,,,,,,,,,0,0,106229.7,0,0,0,0,41485.168,0,0,0,6139.9834,0,0,0,0,0,0,0,18795.74,0,0,0,0,43431.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10714.475,0,0,0,0,0,0,0,0,0,0,0,0,38158.508,0,0,0,0,0,0,0,0,0,6286.0625,0,0,0
42548,315.0556666,6.5770516,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15896.186,0,0,116017.51,0,0,0,0,36360.008,0,0,0,0,0,0,4808.381,5871.2344,0,0,0,0,0,0,0,0,0,0,0,0
42549,438.0624458,6.5789757,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24241.945,0,0,137942.92,0,0,0,0,37962.88,0,0,0,0,0,0,5301.0547,10005.348,0,0,0,0,0,0,0,0,0,0,0,0
42551,533.2054149,6.5936184,,,,,,,,,,,219087.12,173221.56,298761.38,226781.97,154686.95,61564.758,190999.48,103647.625,169247.6,211011.78,266315.94,112328.19,403783.38,104291.125,236945.47,494961.5,359663.8,362255.75,256648.88,183052.73,355781.84,166434.61,227692.7,183903.78,152459.94,393848.34,236010.89,166307.5,123059.31,120672.61,303838.44,0,0,128279.64,0,162876.62,0,0,0,277287.7,326268.8,0,305735.38,77428.05,0,202323.73,335337.16,160117.72,0,0,0,131542.03,0,0,337823.66,0,0,282588.34,233310.88,107397.04,144129.16,82021.22,213310.06,210911.22,174773.95,159261.17,110078.58,269532.9,263321.72,138615.64,150392,104926.78
42552,259.1925755,6.5930576,,,,,,,,,,,0,0,4906.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5032.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34509.492,12743.317,0,0,0,0,0,0,0,0,0,55822.363,127738.055,66003.68,44164.2,0,65376.797,0,0,0,0,0,0,0,0,0
42553,299.1051163,6.6598577,,,,,,,,,,,0,0,0,0,0,0,4985.566,0,0,80444.18,0,0,0,0,23024.238,30027.23,48877.625,0,53605.766,71744.38,118096.65,91127.27,6437.872,95391.86,26341.152,0,0,119568.92,0,20236.434,0,0,0,15564.149,0,0,0,0,0,0,6489.5615,0,0,0,0,6810.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29220.203,0,0,0,22458.44,18233.555,5415.5293,28029.338,12896.739,12303.863,10542.445
42555,439.1990723,6.5787005,,,,,,,,,,,418884.4,424800.62,51451.58,335849.22,448904.97,315776.5,357432.03,337387.34,179735.16,259286.19,570665.75,731240.25,391557.94,449376.28,329830.03,292430.88,76633.15,645433.7,445081.34,518225.84,397361.34,182591.11,506483.16,181631.67,160480.89,182190.5,319791.66,456092.56,70887.69,488378.2,376954,0,0,79210.19,0,554860.2,0,0,0,635615.6,253958.67,0,315077.06,275574.62,0,425965.9,323993.9,333809.8,0,0,0,432503.1,0,0,523754.38,0,0,422253.1,503431.34,218500.89,174742.6,178806.88,136012.5,346394.12,76064.8,474168.34,519350.7,326625.16,199416.75,377638.44,505182.56,369837.56
42556,1049.727911,6.5848546,,,,,,,,,,,0,0,461471.38,0,0,0,40071.01,279648.84,0,0,32612.525,71831.94,0,0,0,0,0,0,0,206617.56,0,0,0,0,91148.22,0,0,69750.016,0,0,0,0,0,0,0,47686.41,0,0,0,0,0,68218.24,5021.5327,0,0,90860.85,0,10190.89,0,0,0,16853.52,0,0,0,0,0,0,572945.75,6627.92,0,0,0,20503.383,0,38238.973,0,0,165907.52,43169.273,39092.066,34729.02
42572,256.8424979,6.5863276,,,,,,,,,,,0,242369.2,0,0,158186.02,0,0,300441.66,0,0,95790.06,201858.25,0,0,0,118128.99,0,0,0,0,0,0,0,6058.641,0,0,0,301445,357542.53,0,0,0,0,0,0,56981.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530.5254,13676.211,4486.41,4977.6646,15447.83,0,5842.239,5242.759,7047.699
42577,403.177704,6.585166,,,,,,,,,,,732662.75,358495.25,215998.45,459779.16,325291.88,456026.12,407255.8,327820.5,245594.9,795436.9,403717.6,199883.92,232280.78,347384.03,286416.1,361203.75,261152.27,880859.1,372621.2,190830.38,128285.91,239659.69,684805.9,514148.9,332526.88,273570.84,715322.6,349664.84,470716,319393.88,313741.2,0,0,276812.66,0,232184.34,0,0,0,621364.25,492397.06,0,372816.25,263711.06,0,357075.75,273043.9,373835.9,0,0,0,593594.94,0,0,272311.62,0,0,250495.22,247376.94,347114.88,185271.22,246852.4,302269,196708.4,253869.66,265440.03,292318.22,442927.8,207942,170846.98,183775.75,72685.78
42578,391.1775643,6.5047307,,,,,,,,,,,765178.2,1157598.1,232053.98,964990.4,344421.44,1276263,166637.55,282596.75,728373.6,633441.75,381415.75,497047.4,485257.38,165444.25,353873.47,332443.2,997006.56,2824285,766254.4,433853.2,840039.44,757153.25,647691.44,259321.4,477735.16,1923693,224874.97,408406.53,538139.75,159479.1,1423736.1,0,0,533814.2,0,570841.56,0,0,0,1039670.7,245982.16,0,298713.94,231240.22,0,1322059.2,712044.94,326510.28,0,0,0,602246.9,0,0,1141436.4,0,0,1044186.9,1035344.7,91869.85,664635.8,481446.72,2358079.2,396142.44,810048.9,961305.75,210953.73,950087.1,652408.75,412404.03,810965.9,238774.36
42586,479.2306964,6.543736,,,,,,,,,,,320744.84,171581.69,193425.5,306050.06,141705.73,120346.99,155624.95,437027.56,234615.86,225856.44,792057.5,140305.62,195359.02,103944.76,207209.38,166517.8,265260.5,151369.72,334511.2,266457.12,270081.1,251401.11,282464.28,249341.33,292604.84,387614.9,264098,108587.555,218813.52,233244.38,799218.3,0,0,255361.14,0,146572.06,0,0,0,206003.86,431050.12,0,399794.5,261771.08,0,311278.4,212953.98,519067.9,0,0,0,513341.75,0,0,483736.5,0,0,719549.25,386648,166361.05,229152.83,394825.06,376860.12,243046.6,587704.3,179747.61,339235.7,226951.42,213733.11,238474.47,131269.58,161210.42
42592,347.1511107,6.5258875,,,,,,,,,,,627843.75,253276.86,139005.23,372355.4,240936.84,538132.75,260934.39,181605.31,598280.8,1026720.9,460452.1,844311.9,453718.1,401931.62,382437.5,396497.88,447473.22,748212.4,745777.2,338127.34,558527.25,295586.28,1282133.8,506289.25,344845.25,617374.44,334765.8,348356.1,293389.94,354757.56,619508.4,0,0,472652.56,0,536990.4,0,0,0,395577.16,430457.2,0,436389.1,358360.75,0,567572,337061.44,579243.4,0,0,0,582180.6,0,0,386687.2,0,0,1350907.4,186501.88,314610.44,461503.06,728258.4,751433.25,297766.03,275050.03,471266.53,319492.38,153846,336442.62,338990.53,364288.72,231760.67
42594,258.8401245,6.5883512,,,,,,,,,,,0,413490.78,0,0,289790.53,0,0,437496.84,0,0,150515.62,353953.84,0,0,0,197198,0,0,0,0,0,0,0,39299.742,4625.0176,0,0,468982.1,557872.94,12022.378,0,0,0,0,0,107121.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8458.999,58895.277,30231.336,5605.887,28829.27,0,15316.785,28951.887,34366.85
42602,491.1944771,6.579763,,,,,,,,,,,563632,271009.4,228589.77,557194.4,131762.16,551744.6,417074.38,248457.97,1008532.6,627244.94,348583,594861.44,415663.56,520923.88,277871.7,591643,576744.25,685001.25,328707.53,577671.06,585244.6,180321.17,489022.38,388568.44,394313.28,361513.88,377269.1,416154.56,125834.51,175917.42,257165.52,0,0,327914.78,0,329717.66,0,0,0,327236.72,468228.8,0,499713.16,245961.89,0,372881,513188.6,202920.73,0,0,0,421343.5,0,0,343424.94,0,0,300660.5,566973.9,364862.3,563640.75,394934.3,450389.72,164025.27,380050.1,194039.86,556482.4,670895.9,776515.75,608459.4,292582.53,563202.6
42610,327.2191981,6.59798,,,,,,,,,,,0,0,25576.092,5276.922,0,16074.317,24085.844,0,0,0,0,0,0,0,17022.635,0,0,0,45807.355,0,0,27052.277,10765.8955,23825.957,0,0,136169.1,0,0,19440.633,50447.188,0,0,52016.266,0,20361.209,0,0,0,0,41088.883,0,0,39767.89,0,53366.703,0,0,0,0,0,0,0,0,0,0,0,66383.59,45395.5,32180.176,20402.64,5065.6816,157046.05,209797.06,524027.72,35919.54,110871.164,85579.66,0,34063.188,37855.715,43261.562
42616,563.2162352,6.595593,,,,,,,,,,,225237.8,311040.75,102340.17,137923.73,256552.56,303133.34,350613.38,111369.55,298801,102305.67,171487.9,221944.53,166576.83,356667.44,244874.89,228220.36,337735.5,213229.92,270290.4,157903.58,226403.19,191393.34,144867.61,129434.59,124988.59,260933.42,266260.88,222836.19,178681.22,92130.83,254228.64,0,0,231998.08,0,161251.14,0,0,0,111712.95,97215.89,0,271161.72,110398.15,0,94350.74,164457.4,41570.52,0,0,0,246690.05,0,0,236364.92,0,0,183797.6,176337.19,95398.695,117858.08,151635.8,125127.44,231231.5,188735.39,361163.16,296252.53,183409.97,148353.61,284215.6,176341.6,187571.27
42618,437.1834331,6.5694704,,,,,,,,,,,1006842.7,964847.75,397771.03,635375.2,469986.28,989413.56,368543.47,543473.3,636025.06,461879.72,350657.6,773870.9,890084.75,253344.19,888437.94,858192.6,737415.3,795609.5,791898.9,669780.3,658516.4,862807.06,785355.44,823961.5,913014.2,914872.25,756651.5,920380.5,121925.75,479976.25,353411.22,0,0,283184.94,0,626245.6,0,0,0,768771.75,518848.3,0,595166,433887.1,0,324193.44,809850.25,754941.7,0,0,0,666239.9,0,0,679828,0,0,456329.9,382092.6,416529.75,356029.25,224419.6,841430.56,866108.6,1123416,1250261.6,630960,674486.3,266300.2,871740.5,864459.94,769162.75
42625,565.2320323,6.515432,,,,,,,,,,,526173.4,189767.81,454969.88,376618.06,442191.4,226408.78,120144.9,285546.88,141438.56,233512.7,229415.75,183614,333045.53,391259.84,243040.94,252197.89,324971.47,227914.6,164622.38,162941.83,108081.305,256610.83,358324.66,668572.56,159407.06,410932.44,117621.07,180206.42,211011.31,276126.53,179862.64,0,0,258132,0,218901.36,0,0,0,176508.53,134196.7,0,176220.47,116089.06,0,261177.58,90626.88,241764.06,0,0,0,120026.26,0,0,125807.484,0,0,191345.39,107939.734,76243.86,207217.9,262813.6,141296.97,218964.95,250372.28,155718.62,179534.17,321169.06,141114.33,239130.4,113250.12,215392.31
42629,335.1515689,6.5928,,,,,,,,,,,222457.31,657360.4,594119.3,735198.75,668078.25,740822.5,438608.56,592478.9,695128.5,688809.9,785576.56,816231.3,509934.72,353315.03,231644.38,485144.44,384909.22,787945.4,465711.56,450354.2,406444.5,351429.5,858636.44,557634.9,751608.6,574824.4,677795.44,341220.75,819321.6,65035.93,702207.06,0,0,672409.94,0,519707,0,0,0,493864.75,266122.12,0,541431.8,396240.16,0,579864.6,402019.25,1024107.94,0,0,0,719705.6,0,0,458652.34,0,0,436015.16,101609.516,480202.66,523976.84,546632.75,103177.2,483868.2,119124.85,355250.16,183813.28,581043.7,711661.06,641903.2,406702.28,639360.8
42630,449.2198982,6.6249924,,,,,,,,,,,213381.05,196807.44,111846.98,278502.75,110304.74,252170.7,168424.89,275924.06,142443.89,200889.08,152975.58,85776.8,196368.84,280330.34,261408.03,99282.914,230092.39,708899.06,190486.73,336622.06,304447.44,206209.47,271581.94,234241.23,218096.77,448004.22,71973.14,111847.445,241808.45,183785.94,687131.94,0,0,370485.84,0,106167.61,0,0,0,236964.2,115047.67,0,484417.38,266189.94,0,197802.14,150746.03,228943.88,0,0,0,260473,0,0,604103.06,0,0,400882.38,514572.84,178856.28,357154.8,268165.03,748839.3,48031.24,181461.14,277479.66,213622.2,72854.12,134956.02,241140.94,228915.75,48104.094
42634,479.1943648,6.589012,,,,,,,,,,,769307.25,903578.2,288950.9,781424.6,617890.75,701950.2,363032,391449.6,587842.25,1078195.2,550497.56,187996.47,513372.6,604208.1,338887.75,504541.03,590236.4,290959.72,254284.25,522513.38,1057164.6,957112.6,523824.5,959930.8,970110.06,769044.75,340298.5,536161.44,772388.4,190069.56,707963.7,0,0,74516.914,0,734772.4,0,0,0,379548.3,316298.7,0,944644.44,634962.8,0,1165236.2,513592.8,393317.88,0,0,0,704508.75,0,0,961932.5,0,0,560533.6,169809.66,534991.6,833833.94,294038.8,635574.06,390880.84,402108,573762.7,628200.8,679159,258376.83,703407.2,498639.94,448349.34
